pair_id,question_id,table_id,label
2090,87,rail_eq_pa_nty,relevant
2091,87,road_pa_mov,relevant
2091,87,road_pa_mov,relevant
2092,88,tin00099,not_relevant
2093,89,enps_nama_10_gdp_ea,not_relevant
2094,89,enpe_irt_st,not_relevant
2095,89,enpe_nama_10_gdp_ea,not_relevant
2096,90,enps_demo_infant,not_relevant
2097,90,med_ps112,not_relevant
2098,91,sdg_05_50,not_relevant
2099,91,med_ps12,not_relevant
2100,91,enps_educ_ltr,relevant
2101,92,ipr_dr_tot,relevant
2102,93,med_en51,not_relevant
2103,93,for_protect,not_relevant
2104,94,crim_pris_tri,relevant
2105,95,tin00074,not_relevant
2106,96,tin00195,not_relevant
2107,96,enps_tour_cap_nat,relevant
2108,96,tipsho40,not_relevant
2109,97,pipe_ec_ent,not_relevant
2110,98,tin00195,not_relevant
2111,98,avia_tppa,relevant
2112,98,tin00091,not_relevant
2113,99,tps00199,not_relevant
2113,99,tps00199,not_relevant
2114,0,enps_nama_10_gdp_ea,relevant
2115,0,enps_bop_iip6,not_relevant
2116,0,enps_gov_10dd,relevant
2116,0,enps_gov_10dd,not_relevant
2117,1,educ_uoe_fina01,relevant
2118,1,gba_nabste,relevant
2119,1,tsc00007,relevant
2120,1,tps00104,relevant
2121,2,tepsr_wc310,not_relevant
2122,2,hbs_exp_t111,relevant
2123,2,sdg_10_10,not_relevant
2124,2,tec00104,relevant
2125,3,env_ac_epite,not_relevant
2126,4,enps_avia_if,relevant
2127,5,teina442_r2,relevant
2128,5,teina422_r2,relevant
2129,5,teina434_r2,relevant
2129,5,teina434_r2,highly_relevant
2130,6,tran_sf_roadro,not_relevant
2131,6,road_eqs_trams,not_relevant
2132,6,road_eqs_busveh,not_relevant
2133,7,teiis090,not_relevant
2134,7,teiis500,not_relevant
2134,7,teiis500,not_relevant
2135,8,med_rd3,relevant
2136,8,med_air3,relevant
2137,9,gbv_npv_frq,relevant
2138,9,gbv_npv_age,relevant
2139,9,gbv_npv_type,relevant
2140,10,rail_tf_trainmv,relevant
2141,11,tessi022,not_relevant
2142,11,tespm020,not_relevant
2143,11,ilc_li21$dv_2663,not_relevant
2144,11,tessi121,not_relevant
2145,11,tessi020,not_relevant
2146,12,migr_asyappctza$dv_618,relevant
2147,13,ilc_peps11n,highly_relevant
2148,13,tgs00103,highly_relevant
2148,13,tgs00103,highly_relevant
2149,13,educ_uoe_enra22,not_relevant
2150,14,tet00037,not_relevant
2151,14,tag00093,not_relevant
2152,14,tag00027,not_relevant
2153,14,tag00094,not_relevant
2154,14,migr_eilpop,not_relevant
2155,15,tesem070,not_relevant
2156,15,tps00028,not_relevant
2157,15,educ_uoe_enrt08,not_relevant
2157,15,educ_uoe_enrt08,not_relevant
2158,15,tesem080,not_relevant
2159,16,ilc_mdho03c,relevant
2160,16,ilc_mdho02c,relevant
2161,17,tps00028,not_relevant
2162,17,enpe_isoc_ci_in_h,not_relevant
2163,17,icw_car_01,not_relevant
2164,17,icw_car_02,not_relevant
2165,18,yth_educ_030,relevant
2166,18,tps00065,relevant
2167,18,tps00186,relevant
2168,19,tessi294,highly_relevant
2168,19,tessi294,relevant
2169,19,ilc_mdho02c,relevant
2170,19,lfsa_ipga$dv_610,not_relevant
2171,20,tec00001,not_relevant
2172,20,tipsna20,not_relevant
2173,20,tec00110,not_relevant
2174,20,sdg_13_40,not_relevant
2175,20,urt_10r_3gdp$dv_1584,not_relevant
2176,21,trng_nfe18,relevant
2177,22,med_ps421,not_relevant
2177,22,med_ps421,not_relevant
2178,22,enps_env_wat_cov,relevant
2179,23,rail_tf_trainmv,highly_relevant
2180,23,ttr00006,relevant
2181,23,rail_tf_passmov,relevant
2182,23,rail_pa_speed,not_relevant
2183,23,rail_eq_pa_nty,relevant
2184,24,tps00099,not_relevant
2185,24,enps_nama_10_gdp_ea,not_relevant
2186,24,enpe_nama_10_gdp_ea,not_relevant
2187,25,tepsr_lm412,highly_relevant
2188,25,tespm090,relevant
2189,26,tepsr_spi110,relevant
2190,26,ilc_li21$dv_2663,relevant
2191,26,tessi010,relevant
2192,26,tespm090,relevant
2193,27,yth_educ_020,not_relevant
2194,27,ilc_iw04,not_relevant
2195,27,yth_educ_030,not_relevant
2196,28,sdg_01_20,relevant
2197,28,tessi010,relevant
2198,28,tepsr_spi110,relevant
2199,29,teiet210,not_relevant
2200,29,teiet020,relevant
2201,31,mar_mg_am_cwt,relevant
2202,31,mar_sg_am_cwd,relevant
2203,32,tipsii20,not_relevant
2204,33,tipsex13,not_relevant
2205,33,tet00003,relevant
2206,34,enpe_isoc_ci_in_h,not_relevant
2207,34,tipsna50,not_relevant
2208,34,tet00004,not_relevant
2209,36,tipsex13,not_relevant
2210,36,rail_go_quartal,relevant
2211,37,educ_uoe_grad09,not_relevant
2212,37,trng_cvt_13s,not_relevant
2213,37,trng_cvt_12s,not_relevant
2213,37,trng_cvt_12s,not_relevant
2214,38,educ_uoe_mobs03$dv_1126,not_relevant
2215,38,tin00176,not_relevant
2216,38,tin00185,not_relevant
2217,38,mar_mp_aa_cph,not_relevant
2218,38,tipsbp22,not_relevant
2218,38,tipsbp22,not_relevant
2219,39,migr_eilpop,not_relevant
2220,39,tag00122,not_relevant
2221,39,tag00093,not_relevant
2222,39,tag00047,not_relevant
2223,40,tesem080,not_relevant
2224,40,tesem070,not_relevant
2225,40,tipslm15,not_relevant
2226,41,tipsbp10,not_relevant
2227,41,tipslm10,not_relevant
2228,41,tipsii20,not_relevant
2229,42,tec00027,relevant
2230,42,tec00110,not_relevant
2231,43,tespn250,not_relevant
2232,44,tesem050,not_relevant
2233,44,tps00028,not_relevant
2234,45,med_ps421,not_relevant
2235,45,enps_nama_10_gdp_ea,not_relevant
2236,46,tps00105,relevant
2237,47,med_rd3,relevant
2238,47,med_rd5,relevant
2239,49,tepsr_spi120,relevant
2240,51,tipsbp100,relevant
2241,51,tipsii20,relevant
2242,52,rail_tf_trainmv,relevant
2243,52,rail_tf_passmov,relevant
2244,52,rail_pa_speed,relevant
2245,52,rail_tf_hauseat,relevant
2246,52,rail_ac_catnmbr,not_relevant
2247,53,mar_sg_am_cv,relevant
2248,54,med_ps421,relevant
2248,54,med_ps421,relevant
2249,54,enpe_lfsa_argaed,relevant
2249,54,enpe_lfsa_argaed,relevant
2250,55,enpe_nama_10_gdp_ea,not_relevant
2251,55,enpe_nama_10_gdp,relevant
2252,56,sdg_09_50,not_relevant
2253,56,iww_if_hordim,relevant
2254,56,road_eqs_busveh,not_relevant
2255,56,road_eqr_busveh,not_relevant
2256,57,ilc_sbjp02,relevant
2256,57,ilc_sbjp02,relevant
2257,57,med_ps313,relevant
2258,57,ilc_sbjp04,relevant
2259,57,med_ps423,relevant
2260,58,tps00027,not_relevant
2261,59,cei_wm020,relevant
2262,60,teiis150,relevant
2263,60,tet00003,not_relevant
2264,61,tet00003,not_relevant
2265,61,tet00004,not_relevant
2266,61,tipsii20,not_relevant
2267,62,tec00001,not_relevant
2268,62,teina010,not_relevant
2269,62,teina011,not_relevant
2270,62,teina500,not_relevant
2271,64,icw_car_02,not_relevant
2272,65,educ_uoe_fina01,not_relevant
2273,65,educ_uoe_perd04,not_relevant
2274,65,educ_uoe_lang03,not_relevant
2275,66,tesem050,not_relevant
2276,66,tps00028,not_relevant
2277,66,tesem080,not_relevant
2278,67,tepsr_spi110,relevant
2279,68,avia_tpgo,not_relevant
2280,68,tran_im_uroad,relevant
2280,68,tran_im_uroad,relevant
2281,68,road_pa_mov,relevant
2282,68,rail_pa_nbcar,not_relevant
2283,69,gbv_dv_cob,relevant
2284,70,ttr00011,relevant
2285,70,tet00003,not_relevant
2286,70,road_eqr_trail,relevant
2287,70,road_eqs_trail,not_relevant
2288,71,icw_sr_02,relevant
2289,72,teiis020,not_relevant
2290,72,tec00001,not_relevant
2291,72,teina010,relevant
2292,72,teiis050,not_relevant
2293,72,teiis010,not_relevant
2293,72,teiis010,relevant
2294,73,road_eqs_bussea,not_relevant
2295,73,road_eqs_busveh,relevant
2296,73,road_eqr_bussea,not_relevant
2297,73,road_eqr_busveh,relevant
2298,74,tespn250,not_relevant
2299,74,enpe_edat_lfse_03,not_relevant
2300,74,tespn060,not_relevant
2301,75,road_pa_mov,not_relevant
2301,75,road_pa_mov,not_relevant
2302,75,road_if_bsurfa,not_relevant
2303,75,tran_hv_pstra,not_relevant
2304,76,ipr_da_tot,highly_relevant
2305,76,ipr_da_pop,relevant
2306,77,tps00027,relevant
2307,77,enpe_lfsa_urgan2,not_relevant
2307,77,enpe_lfsa_urgan2,not_relevant
2308,77,enpe_lfsa_urgan,not_relevant
2309,78,med_ra2,relevant
2310,78,enps_avia_pa,not_relevant
2311,80,gbv_npv_frq,relevant
2312,81,med_air1,relevant
2313,81,enps_rail_if,not_relevant
2314,81,enps_avia_if,relevant
2315,82,rail_tf_ns15_dk,relevant
2316,82,rail_tf_ns15_ee,relevant
2317,82,rail_tf_ns15_lt,relevant
2318,82,rail_tf_ns15_hr,relevant
2319,83,tps00029,highly_relevant
2320,83,demo_magec$dv_1942,highly_relevant
2321,84,tessi295,not_relevant
2322,84,tipslm60,not_relevant
2323,84,lfsa_ipga$dv_610,not_relevant
2324,84,tipslm70,not_relevant
2325,85,tps00027,not_relevant
2326,85,sdg_16_10,not_relevant
2327,85,hlth_cd_aperrto,not_relevant
2328,86,gbv_dv_ed,highly_relevant
2329,86,gbv_any_ed,relevant
2330,87,med_rd3,relevant
2331,87,enps_rail_eq,relevant
2332,88,tin00096,relevant
2333,89,ipr_ta_tot,not_relevant
2334,89,ilc_lvho05d,not_relevant
2335,89,ipr_ta_typ,not_relevant
2336,89,ipr_ta_gdp,not_relevant
2337,90,enps_educ_ltr,not_relevant
2338,90,enps_demo_pjangry,not_relevant
2339,90,enps_edat_lfse4,not_relevant
2340,92,ipr_dfa_tot,relevant
2341,93,tipsii20,not_relevant
2342,93,tipsbp90,not_relevant
2343,93,tipsii30,not_relevant
2344,94,road_eqs_trams,not_relevant
2345,95,tipsex13,not_relevant
2346,95,tet00012,not_relevant
2347,96,enpe_tour_cap_nat,relevant
2348,96,tps00028,not_relevant
2349,96,enpe_educ_uoe_enra02,not_relevant
2350,96,tps00019,not_relevant
2351,97,iww_eq_power_lo,not_relevant
2352,97,iww_eq_age_loa,not_relevant
2353,97,road_eqr_semit,not_relevant
2354,98,tps00194,not_relevant
2355,98,tec00110,not_relevant
2356,98,migr_asytpspop,not_relevant
2357,98,mar_qg_qm_cwh,not_relevant
2358,0,enps_gov_10dde,not_relevant
2359,1,educ_uoe_fini06,relevant
2360,1,tipspc20,relevant
2361,1,tipspc23,not_relevant
2362,2,enps_cpi,not_relevant
2363,2,enpe_cpi,not_relevant
2364,4,enps_avia_fr,relevant
2365,5,teina436_r2,relevant
2366,6,tipslm16,not_relevant
2367,6,ipr_ta_pop,not_relevant
2368,6,sbs_pen_7b2,not_relevant
2369,7,teina011,not_relevant
2370,7,tag00014,relevant
2371,11,tespn100,not_relevant
2372,11,tipspd15,relevant
2373,11,tespn010,not_relevant
2374,11,tipspd22,relevant
2375,13,tessi014,relevant
2376,13,med_ps313,relevant
2377,13,tessi022,relevant
2378,13,tespm020,relevant
2379,13,tessi020,relevant
2380,14,tag00053,not_relevant
2381,14,tag00049,not_relevant
2382,15,lfso_12agepens,not_relevant
2383,15,tps00186,not_relevant
2384,16,hlth_ehis_bm1e$dv_309,not_relevant
2385,16,hlth_co_bedoc,not_relevant
2386,17,tepsr_wc310,relevant
2387,17,ilc_lvps20,not_relevant
2387,17,ilc_lvps20,not_relevant
2388,17,enpe_hlth_exp,not_relevant
2389,17,hbs_exp_t111,relevant
2390,18,tps00028,not_relevant
2391,19,env_wat_pop,relevant
2392,19,tps00028,not_relevant
2393,20,tec00013,not_relevant
2394,22,med_en44,not_relevant
2395,23,tran_sf_raildg,not_relevant
2396,24,med_to13,relevant
2397,24,tec00001,not_relevant
2398,24,enpe_nama_10_gdp,not_relevant
2399,25,ilc_li12,relevant
2400,25,ilc_li13,relevant
2401,25,tessi022,highly_relevant
2402,25,tepsr_spi110,relevant
2403,26,tesem050,not_relevant
2404,27,trng_nfe18,not_relevant
2404,27,trng_nfe18,not_relevant
2405,27,ilc_camnothg0,not_relevant
2406,27,ilc_camnforall,not_relevant
2407,28,med_ps312,relevant
2408,29,tps00155,not_relevant
2409,29,tec00114,not_relevant
2410,29,sdg_10_10,not_relevant
2411,31,road_eqr_trail,not_relevant
2412,31,road_eqs_trail,not_relevant
2413,32,tipsbp10,relevant
2414,34,tesem210,not_relevant
2415,34,tipslm70,relevant
2416,34,tipslm80,relevant
2417,35,eq_pop04,not_relevant
2417,35,eq_pop04,not_relevant
2418,35,tps00028,not_relevant
2419,35,tec00021,not_relevant
2420,36,tran_im_uroad,relevant
2421,36,avia_tpgo,relevant
2422,36,tran_im_mosp,relevant
2423,37,tps00167,relevant
2424,37,educ_uoe_lang03,not_relevant
2425,38,enps_avia_if,not_relevant
2426,38,mar_tp_sss,not_relevant
2427,39,tag00121,not_relevant
2428,41,tipsna40,not_relevant
2429,41,tipsbp20,not_relevant
2430,41,tipsbp70,not_relevant
2431,42,tec00118,relevant
2432,42,teicp030,relevant
2433,43,ilc_lvps20,not_relevant
2434,44,eq_pop04,not_relevant
2435,44,tespn060,not_relevant
2436,46,tec00114,not_relevant
2437,46,sdg_08_10,not_relevant
2438,46,tipsna40,not_relevant
2439,46,tipsst10,not_relevant
2440,48,tet00003,not_relevant
2441,48,teiet010,not_relevant
2442,48,mar_mg_am_cwt,relevant
2443,49,tessi294,relevant
2444,49,med_ps21,not_relevant
2445,50,enps_env_wat_cov,relevant
2446,51,tipsii30,relevant
2447,51,tipsbp90,not_relevant
2448,52,rail_eq_pa_cty,relevant
2449,53,mar_v_est,relevant
2450,53,enps_mar_eq1000,not_relevant
2451,53,enps_mar_eqton,relevant
2452,57,earn_ses_pub1a$dv_352,relevant
2453,57,earn_ses_pub1a,relevant
2454,59,cei_wm060,relevant
2455,60,tet00004,not_relevant
2456,60,tipsii30,not_relevant
2457,60,tipsii20,not_relevant
2458,60,tipsbp90,not_relevant
2459,61,tps00203,not_relevant
2460,62,sdg_08_10,not_relevant
2460,62,sdg_08_10,not_relevant
2461,64,cei_wm011,relevant
2462,65,earn_ses_pub1i,not_relevant
2463,66,tps00066,not_relevant
2464,67,tessi030,relevant
2465,68,avia_tppa,not_relevant
2466,68,rail_pa_nbpass,not_relevant
2467,69,tps00028,not_relevant
2468,70,tec00110,relevant
2469,70,ttr00012,not_relevant
2470,71,tipslm70,not_relevant
2471,71,lfsa_ergaed$dv_319,not_relevant
2472,72,teiis040,relevant
2473,74,yth_educ_030,not_relevant
2474,76,urt_ipr_dapop,relevant
2475,77,tps00017,not_relevant
2476,78,med_ma7,relevant
2477,80,gbv_any_rp,relevant
2478,80,gbv_npv_rp,relevant
2479,81,med_ra1,not_relevant
2479,81,med_ra1,not_relevant
2480,83,crim_pris_cap,not_relevant
2481,83,crim_pris_pop,not_relevant
2482,84,enpe_isoc_ci_in_h,not_relevant
2483,84,tipsna50,not_relevant
2483,84,tipsna50,not_relevant
2484,84,ilc_lvho50d,not_relevant
2485,84,educ_uoe_enra27,not_relevant
2486,85,tps00202,not_relevant
2487,87,enps_road_go,relevant
2488,88,lfsa_ipga$dv_610,not_relevant
2489,88,tps00028,not_relevant
2490,89,ipr_ta_pop,not_relevant
2491,90,enps_lfsa_urgan,not_relevant
2492,90,enps_lfsa_ergan,not_relevant
2493,91,med_ps423,not_relevant
2494,93,ilc_lvho05d,not_relevant
2495,93,ilc_mdho06d,not_relevant
2496,94,road_ec_entveh,not_relevant
2497,95,egi_tr1,not_relevant
2498,95,tet00004,relevant
2499,96,enpe_tour_dem_tttot,not_relevant
2500,96,tps00027,not_relevant
2501,97,tipsun20,not_relevant
2502,98,tin00094,not_relevant
2503,98,sdg_08_10,not_relevant
2504,0,med_ec3,not_relevant
2505,2,teina021,relevant
2506,2,tec00009,relevant
2507,2,teina020,relevant
2508,3,sdg_08_11,not_relevant
2509,5,teina426_r2,relevant
2510,5,teina406_r2,relevant
2511,5,teina418_r2,relevant
2512,6,hlth_hc_phys2,not_relevant
2513,6,hlth_hc_phys,not_relevant
2514,7,apro_mk_fatprot,not_relevant
2515,8,enps_env_wasgenm,not_relevant
2516,10,rail_pa_nbcar,relevant
2517,11,tesem210,not_relevant
2518,11,tessi125,not_relevant
2519,12,sdg_10_60,relevant
2520,13,ilc_mdsd18,not_relevant
2521,14,tag00122,not_relevant
2522,14,tag00121,not_relevant
2523,15,rail_eq_pa_cty,not_relevant
2524,15,rail_eq_pa_nty,relevant
2525,15,road_pa_mov,relevant
2526,15,tran_hv_ms_psmod,relevant
2527,16,tessi295,not_relevant
2528,16,icw_pov_03,not_relevant
2529,17,icw_car_04,relevant
2530,20,tps00099,not_relevant
2531,20,tin00196,not_relevant
2532,23,sdg_09_60,relevant
2533,24,sdg_16_30,not_relevant
2534,25,ilc_li70,not_relevant
2535,26,ilc_li02$dv_548,relevant
2536,27,teicp100,not_relevant
2537,29,tet00012,relevant
2538,29,tet00011,relevant
2539,31,tag00083,relevant
2540,32,bop_its_str,relevant
2541,33,tec00027,not_relevant
2542,35,ilc_pnp2,relevant
2543,36,iww_tf_vetf,relevant
2544,37,tps00048,not_relevant
2545,38,iss_18bfbck,relevant
2546,38,iss_18bfmove,relevant
2547,39,tag00049,not_relevant
2548,39,tag00027,not_relevant
2548,39,tag00027,not_relevant
2549,40,tesem090,not_relevant
2550,40,tran_hv_ms_psmod,relevant
2551,41,irt_h_cgby_m,not_relevant
2552,41,irt_h_cgby_q,relevant
2553,43,tessi301,not_relevant
2554,43,ilc_li34$dv_1982,not_relevant
2555,43,ilc_li34,not_relevant
2556,44,tessi030,not_relevant
2556,44,tessi030,not_relevant
2557,44,tessi020,not_relevant
2558,44,ilc_li21$dv_2663,not_relevant
2559,44,ilc_pns5,not_relevant
2560,45,med_ps311,not_relevant
2561,45,enps_env_wasacc,not_relevant
2562,48,mar_mg_aa_cwh,relevant
2563,52,rail_pa_total,relevant
2564,52,sdg_09_60,relevant
2565,55,enpe_sts_inppd,not_relevant
2566,56,rail_pa_nbpass,not_relevant
2567,56,rail_pa_nbcar,not_relevant
2568,57,med_ps312,relevant
2569,59,cei_pc034,relevant
2570,60,teiis190,relevant
2571,61,sdg_17_50,not_relevant
2572,62,teiis040,not_relevant
2573,62,teiis050,not_relevant
2574,62,teiis030,not_relevant
2575,62,teiis060,not_relevant
2576,63,tipspc16,relevant
2577,63,tipspd30,not_relevant
2578,63,tipspc14,relevant
2578,63,tipspc14,not_relevant
2579,64,icw_pov_03,not_relevant
2580,66,tesem240,not_relevant
2580,66,tesem240,not_relevant
2581,66,qoe_ewcs_1c3,not_relevant
2582,66,qoe_ewcs_7b5,not_relevant
2583,67,ilc_li02$dv_548,relevant
2584,67,ilc_li12,relevant
2585,68,mar_mg_am_cwt,not_relevant
2586,70,tran_hv_frtra,relevant
2587,70,tran_im_uroad,relevant
2587,70,tran_im_uroad,relevant
2588,70,ttr00005,relevant
2589,70,tran_im_uiww,relevant
2590,72,teiis070,relevant
2591,73,road_pa_mov,not_relevant
2592,74,enpe_isoc_ci_in_h,not_relevant
2593,75,road_eqr_lsttt,relevant
2594,75,iww_eq_age_loa,not_relevant
2595,75,road_eqr_trailn,not_relevant
2596,77,tps00204,not_relevant
2597,77,tps00206,not_relevant
2598,78,med_ra3,relevant
2599,80,gbv_shw_comm,not_relevant
2600,83,sdg_08_60,relevant
2601,83,tps00027,relevant
2602,84,tgs00103,not_relevant
2603,84,tipslm80,not_relevant
2604,85,tps00206,not_relevant
2605,85,tps00019,not_relevant
2606,87,med_ra4,relevant
2607,88,tin00028,relevant
2608,89,sdg_09_40,not_relevant
2609,89,ilc_lvph01,not_relevant
2610,90,enps_demo_mlexpec,not_relevant
2611,90,enps_demo_under5,not_relevant
2612,93,env_bio5,not_relevant
2613,93,med_en41,relevant
2614,94,hlth_hc_phys,not_relevant
2615,95,tet00011,relevant
2616,96,tps00001,not_relevant
2617,96,enpe_sts_trtu,not_relevant
2618,97,sdg_07_10,not_relevant
2618,97,sdg_07_10,not_relevant
2619,98,teicp070,not_relevant
2619,98,teicp070,not_relevant
2620,98,tps00189,not_relevant
2621,98,rail_go_quartal,not_relevant
2622,0,enps_mar_frdir,not_relevant
2623,1,sdg_08_11,relevant
2624,1,educ_uoe_perp05,not_relevant
2625,5,teina432_r2,relevant
2626,6,road_ec_empl,not_relevant
2627,10,rail_pa_nbpass,relevant
2628,11,tespm060,not_relevant
2629,12,tps00193,relevant
2630,13,tesem210,relevant
2631,13,tessi125,relevant
2632,13,tessi121,relevant
2633,13,tipslc20,relevant
2634,13,ilc_li12,relevant
2635,14,mar_mp_aa_pphd,not_relevant
2636,16,sdg_06_20,relevant
2637,16,ten00006,not_relevant
2638,16,ten00030,not_relevant
2639,17,tec00009,not_relevant
2640,19,tessi295,not_relevant
2641,20,tin00195,not_relevant
2642,23,tran_hv_frmod,relevant
2643,24,tin00176,relevant
2644,25,tps00184,relevant
2645,27,trng_nfe13,not_relevant
2646,27,educ_uoe_enra10,relevant
2647,29,teimf250,not_relevant
2648,29,tec00120,not_relevant
2649,29,tec00033,not_relevant
2650,30,ipr_da_pop,not_relevant
2651,31,mar_mp_am_cft,not_relevant
2652,32,tipser10,not_relevant
2653,33,tipser13,not_relevant
2654,34,ilc_iw02$dv_2665,not_relevant
2655,34,nama_10r_3empers$dv_1564,relevant
2656,36,tran_im_mospt,not_relevant
2657,40,yth_educ_030,not_relevant
2658,41,irt_h_cgby_a,not_relevant
2659,41,tipsna20,not_relevant
2660,43,tespn020,not_relevant
2661,45,enps_env_wat_cat,not_relevant
2662,46,cei_pc034,not_relevant
2663,48,mar_mp_am_cft,relevant
2664,48,mar_mg_am_cvh,relevant
2665,49,tps00185,not_relevant
2666,49,env_wat_pop,relevant
2667,50,enps_ilc_sanit,highly_relevant
2668,53,mar_mp_aa_pphd,not_relevant
2669,53,enps_mar_frdir,not_relevant
2670,55,enpe_mar_go,not_relevant
2671,56,rail_ec_ent,not_relevant
2672,56,mar_mp_aa_cph,not_relevant
2673,57,sdg_16_20,not_relevant
2674,59,cei_pc031,relevant
2675,60,tipspd15,not_relevant
2676,62,prc_rem_avg,not_relevant
2677,66,qoe_ewcs_7a1,relevant
2678,67,tespm060,relevant
2679,70,ttr00006,relevant
2680,70,tran_hv_pstra,not_relevant
2681,73,rail_if_tracks,not_relevant
2682,74,isoc_ci_in_h$dv_512,not_relevant
2683,77,eq_mor06,relevant
2684,78,enps_rail_eq,relevant
2685,81,med_air4,not_relevant
2686,81,med_air3,not_relevant
2687,81,enps_avia_pa,not_relevant
2688,82,med_ra5,not_relevant
2688,82,med_ra5,relevant
2689,82,rail_tf_trainmv,relevant
2690,82,rail_pa_speed,relevant
2691,84,hlth_hc_phys2,not_relevant
2692,84,hlth_hc_dent,not_relevant
2693,84,hlth_hc_phys,not_relevant
2694,85,tps00017,not_relevant
2695,88,tin00093,relevant
2696,89,ilc_lvho07b,not_relevant
2697,90,enps_lfsa_argaed,not_relevant
2698,91,enps_ilc_natln,not_relevant
2699,94,road_pa_mov,not_relevant
2700,96,enpe_road_pa,not_relevant
2701,98,tps00001,not_relevant
2702,98,tec00112,not_relevant
2702,98,tec00112,not_relevant
2703,98,tin00028,not_relevant
2704,98,teiis200,not_relevant
2704,98,teiis200,not_relevant
2705,0,enps_env_wat_cov,not_relevant
2706,0,med_ps22,not_relevant
2707,0,med_en63,not_relevant
2708,2,ert_bil_conv_a,not_relevant
2709,4,tag00116,not_relevant
2710,4,avia_eq_arc_age,relevant
2711,4,tran_im_urail,not_relevant
2712,5,teina444_r2,relevant
2713,6,bs_bs2_00,not_relevant
2714,6,trng_cvt_34s,not_relevant
2715,6,lfst_dpw_05,not_relevant
2715,6,lfst_dpw_05,not_relevant
2716,6,tipsex13,not_relevant
2717,6,irt_h_cgby_m,not_relevant
2717,6,irt_h_cgby_m,not_relevant
2718,7,rail_go_total,not_relevant
2719,7,met_ipr_dr,not_relevant
2720,8,enps_avia_if,not_relevant
2721,8,med_ra1,not_relevant
2722,8,enps_tour_border,not_relevant
2723,10,road_eqr_bum,relevant
2724,10,road_eqs_busmot_h,relevant
2725,10,road_eqr_bussea,relevant
2726,11,ilc_odbt01,relevant
2727,11,ilc_odbt12,not_relevant
2728,11,ilc_odbt03,relevant
2729,12,migr_asyapp1up,relevant
2730,13,sdg_01_10,relevant
2731,14,tipspd20,not_relevant
2732,14,tipspc20,not_relevant
2732,14,tipspc20,not_relevant
2733,15,road_eqr_motors,not_relevant
2734,15,road_eqr_bum,relevant
2735,15,rail_pa_total,not_relevant
2736,15,hlth_cd_acdr2$dv_1145,not_relevant
2737,15,med_ra3,not_relevant
2738,17,tessi294,not_relevant
2739,17,ilc_lvho05a$dv_2685,not_relevant
2740,17,ilc_peps07,not_relevant
2741,18,edat_lfse_03$dv_598,relevant
2742,18,lfsa_urgaed$dv_611,not_relevant
2743,18,lfst_hheredch$dv_2683,not_relevant
2744,18,trng_lfs_02$dv_2221,not_relevant
2745,19,ilc_mdho03c,relevant
2745,19,ilc_mdho03c,relevant
2746,20,tag00063,relevant
2747,21,tipspc10,not_relevant
2748,21,trng_aes_187,not_relevant
2749,21,sdg_12_61,not_relevant
2750,21,road_ec_empl,not_relevant
2751,24,tps00100,not_relevant
2752,26,tespn100,relevant
2753,26,tespn120,relevant
2754,27,earn_ses_pub1i$dv_353,not_relevant
2755,27,ilc_hch16$dv_2262,not_relevant
2756,27,ilc_pw15$dv_2750,not_relevant
2757,27,educ_uoe_enrt08,not_relevant
2758,28,ilc_pns5,relevant
2759,28,tps00184,relevant
2760,28,sdg_01_20a,relevant
2761,29,teina010,not_relevant
2762,30,tps00019,relevant
2763,30,ilc_li02$dv_548,not_relevant
2764,32,tet00002,relevant
2765,32,tipspd15,not_relevant
2766,32,tipslm16,not_relevant
2767,32,sdg_17_10,not_relevant
2768,33,sdg_13_50,not_relevant
2769,33,tespn260,not_relevant
2770,33,ert_bil_conv_a,not_relevant
2771,33,teiet300,relevant
2772,34,tessi082,not_relevant
2773,34,isoc_sks_itsps,not_relevant
2774,34,educ_uoe_enra29,not_relevant
2775,34,ilc_pecs01,not_relevant
2776,34,educ_uoe_enra28,not_relevant
2777,35,ilc_pnp2$dv_1988,relevant
2778,35,ilc_pns2,relevant
2779,36,rail_tf_ns_lu,relevant
2780,36,rail_tf_ns15_lu,relevant
2781,36,rail_tf_ns20_lu,relevant
2782,36,road_if_barea,not_relevant
2783,37,tps00046,not_relevant
2784,37,tespm120,not_relevant
2785,37,tespm130,not_relevant
2786,37,hlth_co_dischnr,not_relevant
2787,38,enpe_tour_dem_tttot,not_relevant
2788,38,enps_tour_dem_tttot,not_relevant
2789,39,enpe_ext_intro,not_relevant
2790,39,sdg_13_70,not_relevant
2791,40,lfst_r_lmdgeg,not_relevant
2792,41,hsw_aw_inasz,not_relevant
2793,41,tessi082,not_relevant
2794,42,teicp290,relevant
2795,42,prc_hicp_cow,relevant
2796,43,tps00194,not_relevant
2797,43,tqoe4a3,not_relevant
2798,43,migr_asyaccm$dv_961,not_relevant
2799,44,earn_gr_hgpg,relevant
2800,44,sdg_05_20,relevant
2801,45,tgs00047,not_relevant
2802,45,enpe_isoc_ci_in_h,not_relevant
2803,45,irt_lt_gby10_m,not_relevant
2804,45,tessi125,not_relevant
2805,47,med_rd6,not_relevant
2806,49,ilc_chmd04,not_relevant
2806,49,ilc_chmd04,not_relevant
2807,50,med_rd6,not_relevant
2808,50,ten00030,relevant
2809,50,med_ag42,not_relevant
2810,52,rail_tf_ns10_no,relevant
2811,54,enps_educ_enrate,not_relevant
